-5.032052325364225531e+00 -1.952347603378529328e+01
-9.935997137334418028e-01 -2.037271982303303375e+01
-6.088463251798970077e+00 -1.606217823878055029e+01
-3.408533966548999317e+00 -6.515847833887368878e+00
-5.634433144510949454e+00 -1.104030575244958001e+01
4.090677151519885868e+00 -1.616291924151123638e+01
8.558544754683374833e-01 -1.743124820173714795e+01
5.461929642836333976e-01 -1.188216090071897213e+01
-2.500000000000001776e+00 -2.790136117647126568e+01
-1.476144460897693911e+01 -2.675572230448846867e+01
7.499999999999996447e+00 -2.788774408957326045e+01
1.250000000000000000e+01 -2.591315637370572489e+01
2.722925520555461176e+01 -7.500000000000001776e+00
2.536330861495065037e+01 -1.233251182353554221e+01
2.530695843202953910e+01 -2.500000000000001776e+00
-7.499999999999996447e+00 2.739247081200015899e+01
-2.058398832147424073e+01 6.248753733070161687e+00
-1.952977236715410214e+01 1.002444809293967865e+01
-1.371392478272511894e+01 1.389004358521036764e+01
-1.605663861652306679e+01 1.110687880560635854e+01
-1.012661234760827078e+01 8.492877119634036021e+00
-2.790136117647126923e+01 7.500000000000001776e+00
-2.790134136648288887e+01 1.750000000000000000e+01
-2.788774408957326045e+01 -2.499999999999996891e+00
-2.591315637370572489e+01 -7.499999999999996447e+00
-1.190282953491579221e+01 2.042834383053794056e+01
1.834479777886750540e+01 -2.043959555773501080e+01
2.166752451075132768e+01 -1.895876225537566029e+01
1.295509499244153595e+01 -2.054173047226863247e+01
2.739247081200015899e+01 7.499999999999996447e+00
6.248753733070161687e+00 2.058398832147424073e+01
1.002444809293967865e+01 1.952977236715410214e+01
1.389004358521036764e+01 1.371392478272511894e+01
1.110687880560635854e+01 1.605663861652306679e+01
8.492877119634036021e+00 1.012661234760827078e+01
7.500000000000001776e+00 2.790136117647126923e+01
1.750000000000000000e+01 2.790134136648288887e+01
-4.285547638648514734e+00 2.042834383053794056e+01
-1.301992849007840292e-01 1.322595585096578574e+01
2.655533814050694552e+00 1.725499231978718839e+01
-3.255177170112796503e+00 1.622291805642422702e+01
-6.308988086969161024e+00 1.201841077790567880e+01
-7.078892653148960434e-01 1.907596683160937800e+01
-2.499999999999996891e+00 2.789843744109074919e+01
2.042834383053794056e+01 1.190282953491579221e+01
-1.753877274164523570e+01 -1.253252789000072553e+01
-1.833506233872647684e+01 -5.682357269523934384e+00
-2.145683591720988659e+01 -9.568420131533990514e+00
-1.691750633508668500e+01 -8.988942387177051074e+00
-1.207144245520251857e+01 -4.954250536180381026e+00
-9.773358836504527858e+00 -1.027912435073089092e+01
8.355517603370181234e+00 -9.023812762557787082e+00
-2.325785911160378028e+00 -9.858294947392881369e+00
2.145222314834340338e+00 -6.563366675577538167e+00
2.001403385137732016e+01 -1.162149388504421665e+01
2.193881183102918797e+01 -1.504268084070065825e+01
2.001403385137731661e+01 -3.411852454412967361e+00
-1.847212213353570931e+01 1.782239261697510102e+01
-1.889396567604532251e+01 1.390891023800258708e+01
-8.425612160584385890e+00 2.042834383053794056e+01
-1.064792878879547722e+01 2.334755243837966532e+01
-1.412031322357617213e+01 2.297061162874502216e+01
-1.124417517196032534e+01 1.672591308772509322e+01
-1.474610664339316202e+01 1.801272906784875261e+01
-9.969045183958273881e+00 1.312202325074113674e+01
1.462220723037959047e+01 -2.338796879803993534e+01
1.019390055478301171e+01 -1.496954130829903562e+01
1.080194765897543618e+01 -2.306429664232654630e+01
7.192390285146380791e+00 -1.986053546621642951e+01
1.782239261697510102e+01 1.847212213353570931e+01
1.390891023800258708e+01 1.889396567604532251e+01
-1.738534194648421405e+00 3.239570481102969524e+00
2.042834383053794056e+01 8.425612160584385890e+00
2.025952864805897136e+01 2.505537963990551731e+00
2.334755243837966532e+01 1.064792878879547722e+01
2.297061162874502216e+01 1.412031322357617213e+01
1.672591308772509322e+01 1.124417517196032534e+01
1.801272906784875261e+01 1.474610664339316202e+01
1.283930558715366921e+01 8.991653382386752824e+00
8.335609948311850204e+00 6.343426016803093148e-01
9.569942161834644523e+00 5.361329951557652684e+00
-2.216255604390938672e+01 -5.804565457506829951e+00
4.957552746598311799e+00 -1.183734058748595785e+01
6.930356550176790087e+00 -1.448235721556275912e+01
4.998820170946565611e+00 -8.428514610322979550e+00
7.480485134776263756e+00 -4.196518204289533038e+00
2.001403385137732016e+01 -8.088759418213072649e+00
1.553986077459235382e+01 -1.187015848461953382e+01
1.256158068491948576e+01 -8.897487562783725323e+00
1.348221486563463145e+01 -1.448120705925251883e+01
1.287751836586080145e+01 -3.459538483588858959e+00
1.053800201043255313e+01 -1.160607457691075695e+01
-2.162997322206099682e+01 1.917617596064785701e+01
3.859840532769234223e+00 -1.950628514946009773e+01
1.917617596064785701e+01 2.162997322206099682e+01
-5.217958787533800269e+00 7.007265538473517630e+00
-5.926195151272946049e-01 -1.977245290345234885e+00
2.224438872127347722e+01 -5.405955636471584391e-01
3.504015758823800120e+00 6.494651124055533131e+00
9.948815012037863781e+00 -2.142330025572168672e+00
1.346276828563167705e+01 1.756184274131793011e+00
1.397184345913075987e+01 5.444645721282807216e+00
1.048221693714476288e+01 -6.048526945874709071e+00
1.644889343721057884e+01 -3.902223384016770602e+00
-9.550167699971455093e+00 1.545304934188429513e+00
-2.740547549235791358e+00 1.017099124620915340e+01
1.091869062845442606e+00 9.539043285230281555e+00
-1.321840727655033243e+00 6.837944545640503691e+00
4.561950129430126566e+00 1.273523079509236666e+01
5.191923478704643991e+00 9.418471546530643224e+00
-6.193682472084085511e-01 -5.103498657023238572e+00
3.578475502319458990e+00 -2.597452425863959302e+00
2.592909408304246455e+01 2.499999999999996447e+00
6.127369489440397388e+00 3.735619156522377526e+00
-8.464316337059951678e+00 5.133098827194814362e+00
-1.301521372527633069e+01 4.552220707882381312e+00
-5.627865260279385495e+00 2.316428285509566809e+00
-6.689350345713766188e+00 -2.645265947757339475e+00
-1.751210226887076615e+01 2.221792054156907170e+00
2.309601233814370858e+01 4.244162648605193766e+00
-3.533118889199399870e+00 -3.295701551657356454e+00
-1.017318741227987289e+01 -1.951814227706959226e+00
-1.462407473003256264e+01 -1.239085936633851137e+00
-1.864089469868102356e+01 -1.655597852319366847e+00
-1.530516686447285402e+01 -4.441573259018241515e+00
-7.579506389933854393e+00 -6.725535819323642528e+00
1.028742797701824330e+01 -1.839341932847242234e+01
1.709019688174378970e+01 5.335458439378459872e-02
-2.193281045139027086e+01 -8.329201580260323645e-01
2.314027851744219433e+00 1.590921379977483507e+00
